text,label
"Herlig absurd forviklingsdrama om motvillig Uber-sjåfør
«Oslo Zoo» er en skrå kollasj av Oslo. 

«Oslo Zoo» er sist ut i rekka av humorserier som blir sluppet rett i NRK-appen. 
Mange av dem er langt mer interessante enn de mer strømlinjeformede seriene du kan se i beste sendetid på lineær-tv, og denne er intet unntak: 
En herlig absurd og tragikomisk historie om nyutdannede Amir, som ikke tør å fortelle samboeren Charlotte at han har gitt opp å få jobb som sosialantropolog. 
For å betale husleia, blir han Uber-sjåfør. 

Synd da for serien at Uber har måttet legge ned hovedvirksomheten i Oslo. 
Men uavhengig av det, er dette en knallidé for en episodisk fortelling. 
Sjåføryrket bringer Amir tett på alle mulige mennesker og situasjoner, og birollegalleriet er usedvanlig fargerikt. 
Mer fargerikt enn i virkeligheten, får vi tro, for dette er ikke akkurat noen reklame for delingsappen. 
Amir får virkelig jobbe for pengene. 

Forviklingsdrama 

Det er han og den stadig større utfordringen med å holde på løgnen som er gjennomgangstemaet. 
Men i hver bittelille episode – de varer fra ti til femten minutter – introduseres også nye bifigurer. 
Det er et grep som andre lignende serier, som amerikanske «High Maintenance», har gjort suksess med. 
Men «Oslo Zoo» holder seg ikke slavisk til det. 
Vi møter flere av bifigurene igjen i senere episoder, og sluttpoenget er dedikert til en av dem. 

Den skakke humoren minner også om Erlend Loe og hans «Kampen for tilværelsen». 
Også her møter vi mennesker som virker vanlige, men som lever litt i utakt med hverandre og samfunnet, og som gjør noen valg som skiller seg litt fra røkla. 
Noen av dem er rent ut absurde, andre lettere å forstå. 
Det skal sies at Amir jobber mye seint på kvelden, og ettersom det drar seg til mot helg, blir passasjerene enda skakkere. 
Da øker også dramatikken og forviklingene. 

Dramaet må passasjerene ta mye av skylda for, selv om Amir også gjør en del korttenkte valg som roter det enda mer til. 
Skuespiller Amir Ashgarnejad, blant annet kjent fra filmen «Drib», spiller ham med en slags stoisk oppgitthet som går over i stigende frustrasjon. 

Han blir aldri hysterisk, men heller ikke irriterende tafatt, istedet har han funnet en balanse som gjør ham mer troverdig og sympatisk enn forviklingsdramahelter flest. 

En dyrehage 

For på ett vis er dette et klassisk balle på seg-drama, hadde det ikke vært for alle de merkelige små sidehistoriene som fraviker den røde tråden. 
Det er det polske kollektivet med levende gull- og sølvstatuer, som han møter etter at den ene legger igjen malingflekker overalt i bilen. 
Det rølpete paret som glemmer igjen mobilen sin, mens dattera sender «hjelp meg»-sms’er i fleng. 
Og barndomsvennen som insisterer på at «alle hjemme i Kristiansand tror du er død», og bruker det neste kvarteret på å unnskylde seg for at han ikke fikk gått i begravelsen. 

En gjenganger er også den forsvunne hunden Beethoven, som dominerer nyhetssendingene på bilradioen og etter hvert griper direkte inn i Amirs fortelling. 
Men flere av sidehistoriene har egentlig lite å gjøre med ham. 
De framstår som morsomme manusforfatterinnfall og detaljer som til sammen blir til en skrå kollasj av Oslo og alle de sære folka som bor her. 
Eller en dyrehage der vi er gjestene og de er på utstilling. 

Dette er ikke en serie som vil treffe alle. 
For noen vil nok gjenkjennelsesfaktoren bli for svak. 
Men den som leter, finner. 
«Jeg ække vanlig, men hvem er vel det», for å sitere et barneprogram fra samme kanal. 
",1
"Rått parti
Lisbeth Salander får stråle i «Luftslottet som sprengtes». 
Men det er altfor åpenbart at hun kommer til å vinne til sist. 

||| 

FILM: 
Det er ingen sak å lage en innbringende film basert på en global suksessroman. 
Det er uhyre vanskelig å lage en god film på de samme premissene. 
At millioner av lesere allerede har et sterkt forhold til historien, gjør at filmskaperne ofte fusker i faget og kjører på med alvorstunge fiolinøyeblikk uten å ha gitt publikum gode nok grunner til å bry seg om hovedpersonene - den jobben skal boken allerede ha gjort for dem. 

Det er et problem både med den siste filmen i «Twilight»-serien og med «Luftslottet som sprengtes», som er basert på den tredje romanen i Stieg Larssons Millennium-serie. 

Vrien roman Lisbeth Salander (Noomi Rapace) skal fremstilles for retten for mordforsøk på sin far, den tidligere KGB-agenten Zalasjenko som med Blofeld-aktig ondskap lirer av seg linjer som «Jeg kan senke dere fullstendig», og kreftene innenfor sikkerhetspolitiet som har beskyttet Zalasjenko, våkner til liv når de skjønner at rettssaken kan avsløre dem. 

I større grad enn de to foregående bøkene dreier den over syv hundre sider lange «Luftslottet som sprengtes» seg om papirflytting, mailskriving, samtaler med kilder og saumfaring av logger og arkiver. 
Dette er naturlige deler av jobben til gravejournalister og advokater, og Larssons skildringer klarer å være omstendelige og spennende på samme tid - men det gjør det vanskelig å gi romanen liv og temperatur på filmlerretet. 

Kjedelig 
I filmen er denne delen av romanen komprimert inntil det banale og dels ulogiske. 
Planene lagt av journalist Mikael Blomkvist (Michael Nyqvist) og andre av Salanders støttespillere er på nivå med noe Hakkespettklubben kunne tenkt ut, og deres mektige motstandere virker merkelig lite stridsdyktige. 

At publikum aldri egentlig har grunn til å tvile på at våre helter vil lykkes til sist, gjør at «Luftslottet som sprengtes» iblant blir direkte kjedelig. 
I stedet for å bruke tiden på uendelige flashbacks og selvfølgeligheter i dialogene - som når Erika Berger sier til Mikael Blomkvist at «Du er villig til å så langt som helst for Lisbeth Salander», lenge etter at seerne har skjønt at jada, det er han - kunne regissør Daniel Alfredson brukt tiden til å utdype det innfløkte plottet. 

Skarp Salander 
I motsetning til Lisbeth Salanders fortid, finnes det absolutt lyspunkter i «Luftslottet som sprengtes». 
Til tross for at filmen oser svenska kronor, er fotografering, scenografi og kostymer holdt i en nøktern, tiltalende tone. 
Dyktige skuespillere skaper et sympatisk rollegalleri av voksne, profesjonelle aktører. 
Og Noomi Rapaces Lisbeth Salander får utfolde seg, ikke i like stor grad som kreativ og nådeløs actionhelt, men som hardt sminket og isnende skarp motstander i retten, i en spent streng av en scene. 

Actionscenen som avrunder denne påfallende byråkratiske thrilleren er høyst tilfredsstillende. 
Selv om hun tilbringer det meste av den siste filmen lenket til sykesengen eller sperret inne i fengselscellen, får Lisbeth Salander en fin sorti i en film som venter altfor lenge før den gir henne en verdig motstander. 
",0
"Shine a light
God konsertfilm som gjør det enkelt å bli Stones-fan! 

Når regissør Martin Scorsese igjen lager konsertfilm, er det lov å ha forventninger. 
Hans ”The Last Waltz” udødeliggjorde The Bands siste konsert i 1976. 

”Shine a light” eviggjør Rolling Stones anno 2006 og viser gamle rockere i imponerende godt slag. 

Rammen rundt kunne nok vært bedre. 
Den delen er faktisk litt lettvint og halvhjertet løst av Scorsese. 
Men konserten er knallgod, og er flott filmet! 

Forvirrende forberedelser 

Åstedet er Beacon Theatre i New York, dobbelt så stort som Rockefeller, men lite og intimt i Stones-sammenheng. 
Før musikken starter får vi ta del i de lett forvirrende forberedelsene, der Scorsese selv virker å ha lite kontroll på det som skal skje. 

Mye av det er nok påtatt, for når gutta går på scenen, er 18 kameraer plassert på nøye planlagte punkter i salen, slik at absolutt alt kan dokumenteres. 

Holder seg godt 

Rolling Stones går ut i et halsbrekkende tempo, og jeg ventet på at de skulle gå tom for energi og roe ned, men de gjør det ikke i løpet av den to timer lange filmen, som riktignok er filmet over to kvelder. 

Det er gøy å se spillegleden Jagger, Richards og Wood fremviser. 
Selv Charlie Watts gliser bak trommene et par ganger. 
Og musikken de spiller er en uslåelig rekke hits som jeg synes holder seg godt i konsertformat. 

Flott filmet og mikset 

Konserten er flott filmet, med ringreven Robert Richardson som sjefsfotograf. 
Lydmiksen er også verdt å merke seg. 
Musikere i nærbilder trekkes frem i lydmiksen, noe som gir en forsterket følelse av å være der. 

Publikummet som faktisk er der virker utrolig lykkelige over å få oppleve Stones så tett på. 
Men det er lett å gjennomskue hvorfor det bare står unge pene damer rundt utstikkeren midt foran scenen. 
De er selvsagt plassert der med vilje for å sette Stones-gutta i et flatterende lys! 

Teit? 
Ja, men heller det enn hoiende 50-åringer med dissende ølmager? 

Enkelt å bli fan! 

Scorsese krydrer konserten med små arkivklipp. 
Det er mye morsomt her, men faktisk hadde jeg foretrukket intervjuer fra nåtiden der Stones-gutta kunne forklart musikken sin, bandkjemien og deres konserterfaringer. 
Noe som kunne gitt meg større forståelse for bandet. 

Det er tilløp til dette i en sekvens der Keith Richards og Ronnie Wood må svare på hvem av dem som er den beste gitaristen. 
Men det får bli en annen dokumentar. 

”Shine a light” er en veldig god konsertfilm som gjør det enkelt å bli Stones-fan! 
",1
"Film:Dench og Coogan på sporet 

Britenes to beste skuespillere i svært engasjerende adopsjonsdrama. 

Philomena er navnet på en eldre irsk kvinne vi møter i denne filmen - ei snill, eiegod dame man ganske nedsettende kan kalle «enkel» med en vond historie i bagasjen. 
Som ung jobbet hun i et kloster i Irland på 50-tallet og havnet i «uløkka»: 
Hun fikk barn utenfor ekteskap, og de strenge reglene i klosteret krever at hun oppgir foreldreretten etter å ha opptrådt så «usømmelig». 
Barnet blir solgt til adopsjon 
- Philomenas store ulykke i livet. 

Judi Dench leverer et nydelig og respektfullt portrett av Philomena - vi tar del i hennes sorg, og vi higer etter en tekopp i lag med denne lille damen. 
Like god er Coogan. 
Han spiller den tidligere politiske journalisten Michael Sixsmith, en rimelig snobbete og arrogant sådan. 
Det er sjelden kjedelig å se britiske «stiff upper lips» på lerretet- og Coogan er en av de desidert beste på å sarkastiske, resignerte avleveringer. 
Han fnyser først når han får nyss om Philomenas historie som han avviser som vulgært «Tore på Sporet»-materiale. 
Men, som den gode journalisten han er vet han når han har en god «story» foran seg. 
Og filmen om den er også en knakende god «story»! 
Det hender ikke ofte at man ønsker seg lengre filmer på kino nå for tiden - problemet er oftest det motsatte. 
Historien i «Philomena» har så mye krutt at den helt sikkert kunne blitt utvidet til en TV-serie, og i tillegg er godt observert britisk klasse-studie. 
Enn så lenge får man trøste seg med boken filmen er basert på - ført i pennen av Sixsmith selv. 

ØYSTEIN DAVID JOHANSEN 
",1
"Get Low
En skikkelig grinebiter. 

Etter over 50 år i filmbransjen kan vi trygt kalle Robert Duvall en Hollywood-traver. 
Han har spilt i filmer som George Lucas' THX 1138, Apocalypse Now! og Gone in 60 Seconds. 

Nå er han blitt en gammel mann, og i Get Low gjør han sin tolkning av det jeg vil kalle ""sint-gammel-bitter-mann-filmsjangeren"". 

Dette er en liten trend blant aldrende stjerner - Jack Nicholsen i About Schmidt er bare et av mange andre eksempler. 

Ensom isolasjon 

Duvall spiller eneboeren Felix Bush, som har bodd isolert og alene i de amerikanske skogene i over 40 år. 

Han nærmer seg livets slutt og har noe uoppgjort han vil ordne opp i før tiden hans renner ut. 
Hvorfor ikke tale i sitt eget gravøl? 

Her kommer Frank Quinn (Bill Murray) og Buddy Robinson (Lucas Black) inn i bildet - Quinns begravelsesbyrå skal nå arrangere begrevelsesfest for en levende mann. 

Det er en meget krevende rolle og en meget kompleks figur Duvall gir seg i kast med, og jeg må si at han lykkes. 
Sinne, forvirring, anger og sorg står skrevet i Duvalls værbitte ansikt. 
Hans rolletolkning har allerede gitt ham en Hollywood Award-pris og jeg blir ikke overrasket om det kommer flere nominasjoner. 

Depresjonen på 30-tallet maler et tidsriktig bilde i filmens fortelling, mennesker slet med penger og hadde sjeldent nok mat til hele familien. 
Dermed blir det også stor interesse rundt gravølet, hvor Felix Bush skal lodde vekk hele eiendommen sin - igjen er det Quinn som må ordne opp. 

Bortsett fra å gi fortellingen en bakgrunn, brukes ikke 30-tallets spartanske kjennetegn noe mer i filmen. 
Flere ganger tok jeg meg selv i å tro at filmen foregikk på 1800-tallet eller 1950-tallet. 

Hva driver Murray med? 

Bill Murray har skapt seg et navn som en kultskuespiller i mange indie-kretser - spesielt etter sin rolle i den fabelaktige Lost in Translation. 
Dessverre betyr det at han ofte blir hentet inn til å gjøre roller hvor figurene er ekstremt like. 

Murray spiller sin rolle som Frank Quinn slik han har spilt de fleste rollene sine de siste åra; med total apati og det samme ansiktsuttrykket (se bildet over). 

For å forklare litt nærmere: 
Ubestemsom og usikker mann med midtlivskrise - usikker på hvor han skal ta livet sitt videre (Lost in Translation, Broken Flowers og Life Aquatic). 
Murray må snart begynne å velge seg interessante og varierte roller igjen, ellers risikerer han å avslutte sin karriere med ""type-casting"". 

I Quinns begravelsesbyrå møter vi også Buddy Robinson, spilt av Lucas Black. 
Han er mest kjent fra Jarhead, om vi velger å se bort i fra Slingblade fra 1996. 

Han overskygger Murray totalt, og gir Duvalls rollefigur et motstykke - den gamle og bitre, mot den unge og ambisiøse. 
Jeg må også hedre Sissy Spacek for sin rolle som Mattie Darrow - det er en fryd å se Spacek og Duvall leke seg foran kameraet. 
De har en kjemi unge skuespillere bare kan drømme om. 

Get Low er regissør Aaron Schneiders langfilmdebut, og det bærer filmen preg av. 
Flere sidefigurer er med i filmen og vi får se starten på flere sidehistorier, uten at Schneider velger å følge opp på dette. 
Dette gjør at filmen spriker i flere retninger, og vekk fra utgangspunktet. 

Filmen er fylt med tidsriktige kostymer og omgivelser, men Schneider utnytter ikke det visuelle i dette. 

Fortellingen kunne like gjerne funnet sted på 2000-tallet. 
Depresjonen skapte spartanske forhold, som kunne vært brukt mer for å understreke Duvalls rollefigur. 

I bunn og grunn er det Duvall som bærer filmen på sine skuldre, noe han gjør med både stolthet og en gammel manns bitterhet 
",0
"Løver for lam
Tre filmer i en. 

”Løver for lam” er Robert Redfords tankevekkende oppgjør med egne landsmenns apati i forhold til amerikansk krigføring i midt-Østen, og myndighetenes rettferdiggjøring av den. 
Vi bør også føle oss truffet. 
Apatien er like gjeldende her som over dammen. 

Men det spørs om de Redford vil nå i det hele tatt kommer til å se denne filmen? 
Til tross for flinke skuespillere, fornuftig skrevet manus og stram regi, blir 90 minutter med dette litt tørt og kjedelig. 

Tre historier 

Filmen har tre fronter: 
Den garvede Washington-journalisten Janine Roth (Meryl Streep) intervjuer den republikanske senatoren Jasper Irving (Tom Cruise), som vil selge en ny strategi i Afghanistan. 

Professor Stephen Malley (Robert Redford) forsøker å vekke en students ambisjoner ved et universitet i California. 
Samtidig følger vi to av professorens gamle studenter, som kjemper mot Taliban på en fjelltopp i Afghanistan. 

Samme spørsmål 

Dette er tre filmer i en som henger sammen fordi hver av historiene stiller samme spørsmål: har du guts til å ta et standpunkt? 
Og tør du stå for det du mener? 
Jeg forstår cirka hvor Redford står, men han lar flere synspunkt bli diskutert. 

For eksempel får den republikanske senatoren fremføre helt relevant kritikk mot journalistikken som ble utført under invasjonen av Irak. 
Og journalisten må innrømme at hun ikke kan sitte på sin høye hest, så lenge markedskreftene styrer hvordan hun publiserer nyheter. 
Overbevisende Cruise 

Robert Redford har laget en solid pratefilm. 
Dialogen er for all del interessant, men kanskje burde filmen vært spritet opp med litt oppfinnsomhet? 
Litt cinematisk magi kunnet løftet filmen opp noen hakk. 

Men skuespillerne er i alle fall vanskelig å forbedre. 
Tom Cruise er overbevisende som senatoren. 
Streep er troverdig som desillusjonert journalist, og Redford som ditto desillusjonert professor. 

Folkets apati 

”Løver for lam” får frem med all tydelighet at de krigførende er dømt til å få fortsette med det. 
Folkets apati vil alltid være større enn dets engasjement. 
Jeg merker det selv. 
Jeg vil bare leve livet så godt jeg kan med meg og mine. 

Sjansen for at jeg skal gidde å risikere noe for noe annet i verden, er liten. 
Kall meg feig. 
Jeg innrømmer det gjerne. 
Robert Redford har i alle fall laget en film. 
",1
"Film:Kald ondskap 

«Michael» er et stykke fascinerende ondskap, djevelsk godt laget! 

Det handler om en noksagt av en pedofil, som har fanget en 10 år gammel gutt. 
Gutten bor stort sett i en lite «gutterom» i kjelleren, avbrutt av korte, kontrollerte turer ut i den øvrige verden. 
Gutten er mannens eneste livsinnhold. 
Og sexobjekt. 
Hadde man ikke hørt om en del slike historier, ville man ikke trodd det var mulig. 
Men det er det. 

Og denne filmen belyser fenomenet uhysterisk, klinisk renslig og «normalt». 
Det gjør filmen maksimalt foruroligende og nesten ubegripelig tragisk. 

Temaet er så betent og vanskelig, at filmen kunne havnet i alle mulige grøfter. 
Men den balanserer utrolig bra, selv om den aldri, tilsynelatende, teknisk sett, tar et standpunkt. 

Det er ingen grafiske bilder. 
Den viser ikke engang mye følelser. 
Så er det da også faktisk overgriperen, ikke offeret, som er filmens hovedfokus. 
Til tross for den uhyrlighet han er i stand til, tvinges man til - om ikke å sympatisere, så i alle fall følge ham med interesse. 

Også dét er et ledd i den voldsomme virkningen filmen til syvende og sist får. 

Denne sitter i - lenge! 
",1
"Melankoli med von triersk smell
Lars von Trier klarer å få science fiction-historien sin til å fungere som en eksistensiell metafor. 

Drama/Sci-Fi/Thriller. 
Regi/manus: Lars von Trier. 
Med: 
Kirsten Dunst, Charlotte Gainsbourg, Kiefer Sutherland, Charlotte Rampling, John Hurt, Alexander Skarsgård, Stellan Skarsgård. 
Danmark 2011. 
2 timer 15 minutter. 
Aldersgrense: 
11 år, egnethet ungdom/voksne. 

Noe av det vakreste som er laget på film, er Lars von Triers åpningssekvens i ""Antichrist"" i svart-hvitt, sakte film og akkompagnert av Händel. 
Nå i ""Melancholia"" leverer dansken en ny prolog som kan konkurrere med den forrige i skjønnhet. 

Der ""Antichrist"" ble innledet med en intens fortelling om to foreldre som elsker mens barnet deres dør, overrasker regissøren nå med en serie tablåer i surrealistisk stil, i sakte film og til toner fra Richard Wagners musikk i operaen ""Tristan og Isolde"". 

Kvinne ser tungt på oss mens fugler faller til jorden. 
Brud flyter på rygg i et tjern eller sleper seg gjennom en skog av tau. 
Et flamsk landskapsmaleri brenner opp. 
Fortvilet mor bærer barn over golfbane. 
Svart hest faller. 
Gutt skjærer i gren. 

Gal? 
Nei, genial 

Hva for noe? 
Er mannen gal? 
Nei, snarere genial. 
Det store med von Trier er at han stadig sprenger grenser til noe nytt, noe originalt, ikke minst formmessig. 

Dette er en regissør som vet å påvirke oss gjennom det visuelle. 
Snart blandes de surrealistiske tablåene med kosmiske science fiction-scener: 
En planet er på kollisjonskurs med jorden. 
En park ved havet overstråles av tre lysende himmellegemer samtidig: 
Solen, månen og – den von trierske planeten Melancholia. 

Å putte alt dette inn i én åpningsekvens kan synes overmodig – dette kan da regissøren aldri få til å henge sammen. 
Men det skal vise seg at von Trier greier det. 

Resten av filmen er todelt – først et portrett av bruden Justine (Kirsten Dunst), så søsteren Claire (Charlotte Gainsbourg). 
Første kapittel er befolket av brudepar og bryllupsgjester, det siste er nesten avfolket etter at gjestene har forlatt herregården ved havet, parken og golfbanen. 

Det jeg har imot Justine-kapitlet, er von Triers velkjente bruk av håndholdt kamera for å skildre bryllupsfesten for Justine og Michael (Alexander Skarsgård). 
Slike visuelle uroligheter blir regelrett slitsomme. 

Men visst svarer formgrepet til kaoset som utvikler seg mellom brudepar, vertskap og gjester. 
I glimt latterliggjør von Trier tåpelige leker og ritualer som menneskene klynger seg til når et giftemål skal feires. 
Charlotte Rampling og John Hurt spiller skikkelser som pinefullt slår kiler inn i drømmen om et lykkelig ekteskap. 

Målt mot erfarne voksnes bitre verden famler to naive nygifte for å bevare kjærligheten. 
Regissøren skaper noen vanvittig sårvonde øyeblikk mellom Justine og Michael. 

Er det rart om et menneske blir deprimert? 

Lars von Trier berører meg sterkt med skildringen av en søster som er lammet av depresjon, en annen som er rammet av angst for at kloden skal knuses – av planeten Melancholia. 
Claire-kapitlet føles likevel langdrygt når regissøren skal bygge opp mot den store undergangsfinalen. 

Det fascinerende er at regissøren, som har skrevet manuset selv, lykkes i å få science fiction-fortellingen til å fungere som eksistensiell metafor: 
Mon tro om ikke det eneste som kan verne oss mot å bli knust av melankoli og tungsinn, er den magiske hulen som Justine og gutten bygger til slutt. 

Så, når von Trier samler prologens tråder til et siste sammenbrudd, gir han oss samtidig sin gåtefulle beskyttelse: 
Skjønnheten i en naken kvinne i måneskinn ved elven, Wagners dypt vemodige musikk, hestene, og haglet rundt moren med barnet. 
Jeg vet ikke hva alt betyr, men at det er storslått filmkunst, er sikkert. 
",1
"En lærepenge for livet
Kunne Lone Scherfig ha laget en slik fortelling i Danmark? 
Iallfall ikke så satt på spissen. 

«An education» oser av menneskers drøm om å klatre i den britiske klassestigen. 
For å tro på filmen hjelper det å vite at den bygger på en sann historie fra 1960-tallet. 

I virkelighetens verden opplevde den 16 år gamle skoleeleven Lynn Barber en dag at en dobbelt så gammel mann, Simon Goldman, stoppet i en stilig bil og tilbød henne å sitte på. 
Det ble innledningen på et ulikevektig forhold der han varter henne og etter hvert også foreldrene opp med alskens gaver og tilbud. 

Hva som så skjer, skal ikke røpes. 
Det holder å si at manuset til Nick Hornby ligger tett opp til Barbers selvbiografi. 
Slik dramaet utfolder seg, blir filmtittelen tvetydig: 
Education kan bety både utdannelse og lærepenge. 

16 år gamle Jenny bor med sine konservative foreldre. 
Deres største drøm er at datteren skal ta en så god eksamen på Twickenham jenteskole at hun kommer inn på Oxford universitet. 

En dag hun står i filmregnet med celloen og venter på bussen, kommer den sjarmerende mannen kjørende, her kalt David Goldman. 
Vips er hun fanget. 

Jeg så filmen uten å vite om hovedpoenget. 
Snart oppstår en rar følelse av at noe er feil. 
Dette kan da ikke være en moderne Eliza Doolittle som løftes ut av rennesteinen av Henry Higgins? 
Goldman lærer tenåringen å te seg på nattklubber, i fine restauranter, hotellsuiter og på kunstauksjon. 
But what's in it for him? 

Ubehaget øker før sannheten omsider kommer for en dag. 

Dypest sett er filmen et lærestykke i hvordan uskyld møter bedrag, sannhet dreies til løgn, seksualitet blir forvrengt. 
Det siste blir bare overfladisk antydet, målt mot Barbers refleksjoner. 

Det krever sine skuespillere å få fram nyansene i det som skjer mellom det umake paret. 
24 år gamle Carey Mulligan som spiller Jenny, kan passere som en veslevoksen 16-åring. 
Likevel virker hun for verdensvant i replikkene. 
Peter Sarsgaard agerer på en rett fram måte for å forlede både Jenny og oss til å tro på sine ærlige hensikter. 

Scherfig har renskåret fortellingen slik at den ender som et snusfornuftig lærestykke. 
Det er greit nok, men egentlig litt kjedelig. 
Noe har blitt borte på veien fra Barbers refleksjoner og til kinolerretets forenklinger. 
",1
"Halo:Nightfall – episode 2 

Økt innsats og større fare på vei mot ringen. 

Denne anmeldelsen inneholder spoilere og informasjon om første episode av Microsofts «Halo»-serie «Nightfall». 
Les dommen over serieåpningen her. 

Nightfall sløser ikke bort tiden. 
I løpet av første episode rammet et terrorangrep kolonien Sedra med et våpen som kun angriper mennesker. 
Opphavet ble raskt sporet til restene av en Halo-ring og hovedpersonen Locke reiste rakt til den fremmede planeten ringen går i bane rundt. 
Dermed forandres også omgivelsene drastisk fra jordlignende byer og skoger, til en grå ødemark hvor nye trusler venter soldatlaget. 

Omgivelsene er dramatisk forandret og det kler serien. 
I kobbel med teknologien, våpnene, og romskipene, finnes Nightfall sin mest spennende form i den andre episoden. 
Også tempoet og spenningsøyeblikkene er dermed mer effektive enn den første episoden. 

Opplevelsen av å være på en fremmedplanet, med fremmede livsformer og farer, skaper en god nerve som driver frem flere intense sekvenser. 

Driver historien videre 

Persongalleriet er stort og flere av figurene har fått en svak introduksjon i seriens første episode. 
Det er med andre ord vanskelig å engasjere seg i dem utover kjernegruppen som består av Macer (spilt av Christina Chong) og den værbitte Randall Aiken (spilt av Steven Waddington), foruten Locke selv som er godt portrettert av stjerneskuddet Mike Colter. 

Årsaken til at store deler av soldatlaget ikke blir viet plass er mest høy sannsynlighet ønsket om å tilpasse episodenes lengde til et nettvennlig format. 

På mange måter er Nightfall en ordinær tv-serie, med både produksjonskvalitet og ambisjoner om å bli tatt like seriøst, men med sin YouTube-vennlige form blir ikke hver enkelt episode omfangsrike nok til å skildre alt det historien har å by på. 

Det gjør at jeg sitter med en følelse ved episodens slutt over å ha sett en smakebit, samtidig vil jeg se mer. 
Akkurat det er jo utelukkende en positiv følelse. 
",1
"The Twilight Saga:Eclipse 

Blodfattig, men underholdende! 

The Twilight Saga: 
Eclipse har litt bedre skuespill, handling og effekter enn både Evighetens kyss og New Moon. 
Ellers er mye ved det samme. 

Bella rives fremdeles mellom Edward og Jacob, det løpes fremdeles mye i skauen, og det store oppgjøret skjer på en åpen slette. 

Det er fremdeles blodfattig til en vampyr/varulv-film å være, men Eclipse er flott filmet, godt fortalt og ganske så underholdende. 

Ny fare lurer 

Edward (Robert Pattinson) forsøker fremdeles å få Bella (Kristen Stewart) til å gifte seg med ham, 

Føles som den event-filmen fansen håper den skal være 

Bella forsøker fremdeles å overtale Edward til å forvandle henne til en vampyr, mens varulven Jacob (Taylor Lautner) forsøker fremdeles å få henne fra begge deler. 

Som sagt, mye er ved det samme! 

Samtidig lurer en ny fare i skogene rundt Forks, som gjør at vampyrene og varulvene må inngå et unikt samarbeid for å beskytte Bella mot krefter som vil henne vondt. 

Liker Bella bedre 

Jeg liker Kristen Stewart mye bedre som Bella i Eclipse enn i de to foregående filmene. 

Der sutret hun seg igjennom store deler av handlingen, mens her har hun en tøffere og mer oppegående holdning, som gjør det enklere å få sympati for henne. 

Jeg forstår mer av hvordan hun rives mellom Edward og Jacob, samtidig som det blir klart hva slags valg hun står overfor. 
Noen av handlingene kommer kanskje litt brått på, men er slikt en forvirret tenåring gjør. 

Lautner sliter litt 

Regissør David Slade gjør en like grei jobb som sin forgjenger, Katherine Hardwicke og Chris Weitz, med å skildre ung kjærlighet under eventyrlige omstendigheter. 
Det hele starter like godt i en blomstereng! 

Jeg liker de verbale trefningene mellom Bella, Edward og Jacob, selv om det slenges ut setninger som ingen av skuespillerne har pondus nok til å få frem uten at det høres ganske rart ut. 

Spesielt sliter Lautner i noen scener. 
Det kunne vært interessant å se en ung DiCaprio bryne seg på den samme dialogen. 

Rimelig fornøyd 

Twilight-serien har både elskere og hatere. 
Jeg ser ingen grunn til å hate dette. 
Jeg ble underholdt, fikk mer sans for figurene, og kom litt mer inn i historien. 

Filmen føltes heller ikke for lang, selv om den er basert på Stephenie Meyers 600 sider lange bok. 

Eclipse vil nok ikke havne på min topp 20-liste over årets filmer, men den føles som den event-filmen fansen håper den skal være, og jeg er rimelig fornøyd. 

Hva mener du om Eclipse? 
Kommentér under 
",1
"Morsommere enn du tror
Nei. 
Det er ikke en god film, men den er irriterende vanskelig å mislike, sjøl om jeg hadde satsa på at «Blind dating» skulle bli enerterningen denne uka, sånn at jeg kom i kontakt med karakter-normeringen igjen. 

Jeg har generelt for høye terningkast, og blue meanies kommer snart og tar meg for det. 
Som ved all inflasjon er avvikene en del av et populistisk system. 
Man tar de terningene som egentlig er forbeholdt europeiske filmer om hvor galt alt er og gir dem til ubetydelige filmer som sier at noenganger er det ålreit. 
Det er en slags Robin Hood-virksomhet. 

Chris Pine spiller en blind gutt som plutselig får det for seg at han skal gå ut med seende jenter, en risikabel besluttsomhet. 
Mandy griner. 
Den neste dama har mc-hockey og er tøffere enn to spann usilt diesel. 
Så kommer hun som har bind for øynene for å føle hvordan han har det — «jeg kan se mørket». 

Men den blinde gutten får akutte, akustiske gitarakkorder i sjela av den indiske jenta Leeza på legens kontor, bare at hun er bortforlova til en raserein fetter med svett hår. 

Hvordan skal dette gå? 

Overraskende mange kommer til å bli sjarmert. 
",0
